year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,7,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",35.00,11.00,0.62,3.16,3.16,0.16,3.90,5.00,0.00,1227.00,83.00,611.00,206.00,3.00,324.00
2025,7,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",57.00,16.00,6.07,0.00,3.78,0.00,6.15,0.00,0.00,1149.00,392.00,0.00,200.00,0.00,557.00
2025,7,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",138.00,36.00,4.51,2.74,8.89,0.00,19.85,8.00,0.00,2771.00,131.00,598.00,434.00,0.00,1608.00
2025,7,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",61.00,23.00,3.07,1.88,9.77,0.00,8.27,7.00,0.00,1843.00,59.00,306.00,757.00,0.00,721.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ACK,"Nantucket, MA: Nantucket Memorial",62.00,17.00,2.68,1.00,1.99,0.00,11.33,5.00,0.00,2004.00,197.00,65.00,148.00,0.00,1594.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",64.00,23.00,7.04,0.96,3.40,0.00,11.60,1.00,0.00,2143.00,433.00,403.00,245.00,0.00,1062.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62.00,27.00,6.52,0.38,4.50,0.00,15.60,0.00,0.00,2872.00,664.00,18.00,231.00,0.00,1959.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,BGR,"Bangor, ME: Bangor International",3.00,2.00,1.11,0.00,0.11,0.00,0.79,0.00,0.00,94.00,65.00,0.00,7.00,0.00,22.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62.00,31.00,11.98,0.00,6.48,0.00,12.54,2.00,0.00,3088.00,934.00,0.00,1164.00,0.00,990.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",62.00,16.00,6.25,0.00,1.42,0.00,8.33,9.00,0.00,2163.00,539.00,0.00,229.00,0.00,1395.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CAE,"Columbia, SC: Columbia Metropolitan",61.00,34.00,10.65,0.00,6.76,0.00,16.58,0.00,1.00,2552.00,639.00,0.00,332.00,0.00,1581.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CHA,"Chattanooga, TN: Lovell Field",92.00,32.00,8.09,0.05,6.18,0.00,17.67,4.00,0.00,5219.00,1657.00,5.00,277.00,0.00,3280.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",83.00,30.00,5.23,4.50,4.48,0.00,15.78,1.00,0.00,3057.00,587.00,265.00,333.00,0.00,1872.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",8.00,3.00,0.16,0.00,1.00,0.00,1.84,0.00,0.00,123.00,8.00,0.00,25.00,0.00,90.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",11.00,2.00,0.03,0.00,1.20,0.00,0.77,0.00,0.00,90.00,2.00,0.00,30.00,0.00,58.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",95.00,38.00,8.38,4.70,13.19,0.00,11.73,10.00,1.00,4540.00,910.00,770.00,980.00,0.00,1880.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",130.00,41.00,10.33,1.25,2.67,0.00,26.75,2.00,0.00,5235.00,956.00,194.00,112.00,0.00,3973.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",289.00,94.00,13.09,2.32,25.90,0.00,52.68,43.00,1.00,14209.00,1736.00,745.00,3122.00,0.00,8606.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",8.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,42.00,0.00,0.00,0.00,0.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",955.00,349.00,50.82,12.77,166.31,0.00,119.10,121.00,2.00,57642.00,6442.00,3783.00,26091.00,0.00,21326.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",52.00,16.00,5.25,0.64,2.74,0.00,7.37,0.00,0.00,2199.00,476.00,46.00,216.00,0.00,1461.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31.00,8.00,3.64,0.96,1.13,0.00,2.27,0.00,0.00,582.00,204.00,182.00,43.00,0.00,153.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",61.00,21.00,6.44,0.69,7.98,0.00,5.90,2.00,0.00,1348.00,395.00,102.00,281.00,0.00,570.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",96.00,37.00,9.08,1.00,7.80,0.00,19.12,10.00,0.00,5509.00,1412.00,336.00,482.00,0.00,3279.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",2.00,2.00,0.60,0.00,0.12,0.00,1.28,0.00,0.00,316.00,98.00,0.00,15.00,0.00,203.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",31.00,18.00,4.18,0.00,2.58,0.00,11.24,0.00,0.00,3088.00,280.00,0.00,113.00,0.00,2695.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",425.00,120.00,29.85,2.67,40.58,0.00,46.89,25.00,4.00,14404.00,2641.00,726.00,3671.00,0.00,7366.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",62.00,24.00,4.41,0.00,4.93,0.00,14.66,8.00,0.00,4832.00,1289.00,0.00,324.00,0.00,3219.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",61.00,22.00,8.09,0.84,4.46,0.00,8.60,1.00,0.00,1777.00,282.00,147.00,270.00,0.00,1078.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",61.00,22.00,4.35,0.00,3.46,0.00,14.19,0.00,0.00,1928.00,389.00,0.00,160.00,0.00,1379.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",84.00,25.00,3.88,2.35,7.76,0.00,11.02,2.00,0.00,2601.00,310.00,137.00,302.00,0.00,1852.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",26.00,11.00,3.39,0.98,3.11,0.00,3.53,0.00,0.00,762.00,259.00,83.00,119.00,0.00,301.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",62.00,23.00,6.24,1.00,0.68,0.00,15.08,1.00,1.00,3082.00,618.00,928.00,38.00,0.00,1498.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",79.00,29.00,10.13,1.72,4.56,0.00,12.59,0.00,0.00,2219.00,468.00,240.00,123.00,0.00,1388.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1818.00,650.00,115.46,33.13,255.79,0.00,245.63,19.00,16.00,65815.00,10051.00,3865.00,18828.00,0.00,33071.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",65.00,25.00,6.09,0.00,3.05,0.00,15.86,10.00,0.00,3234.00,357.00,0.00,379.00,0.00,2498.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",111.00,33.00,8.07,1.13,10.93,0.00,12.87,11.00,0.00,3132.00,485.00,410.00,590.00,0.00,1647.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",52.00,10.00,3.29,0.00,0.94,0.00,5.77,4.00,0.00,1072.00,348.00,0.00,51.00,0.00,673.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",31.00,9.00,3.00,0.00,5.35,0.00,0.65,0.00,0.00,389.00,150.00,0.00,154.00,0.00,85.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",30.00,16.00,0.87,2.96,2.91,0.00,9.27,1.00,0.00,2883.00,94.00,707.00,308.00,0.00,1774.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",241.00,82.00,22.38,6.41,18.02,0.00,35.19,22.00,2.00,18507.00,5380.00,1769.00,1137.00,0.00,10221.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",16.00,3.00,0.13,0.00,1.00,0.00,1.88,0.00,0.00,214.00,6.00,0.00,24.00,0.00,184.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",39.00,6.00,2.36,0.00,0.35,0.00,3.29,1.00,0.00,338.00,149.00,0.00,15.00,0.00,174.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: State College Regional",82.00,33.00,10.81,1.05,3.56,0.00,17.59,0.00,1.00,2772.00,840.00,369.00,199.00,0.00,1364.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",105.00,29.00,6.05,1.86,6.29,0.00,14.80,0.00,1.00,2531.00,510.00,201.00,232.00,0.00,1588.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",194.00,77.00,26.78,2.38,15.79,0.00,32.04,0.00,1.00,8336.00,2803.00,437.00,764.00,0.00,4332.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",40.00,11.00,1.33,0.00,1.37,0.00,8.30,1.00,0.00,1124.00,174.00,0.00,52.00,0.00,898.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",1.00,1.00,0.02,0.00,0.00,0.00,0.98,0.00,0.00,92.00,2.00,0.00,0.00,0.00,90.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",151.00,45.00,12.01,2.75,9.02,0.00,21.22,6.00,0.00,6991.00,1777.00,493.00,463.00,0.00,4258.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",1.00,1.00,0.79,0.00,0.06,0.00,0.15,0.00,0.00,136.00,107.00,0.00,8.00,0.00,21.00
2025,7,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",109.00,29.00,8.37,1.81,7.11,0.00,11.71,4.00,0.00,2757.00,480.00,232.00,593.00,0.00,1452.00
2025,7,HA,Hawaiian Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",62.00,30.00,26.70,0.00,2.58,0.71,0.00,2.00,0.00,2181.00,2096.00,0.00,70.00,15.00,0.00
2025,7,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",22.00,6.00,4.22,0.00,0.00,0.00,1.78,0.00,0.00,272.00,243.00,0.00,0.00,0.00,29.00
2025,7,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2902.00,612.00,335.47,3.38,16.86,4.85,251.44,28.00,0.00,33588.00,20993.00,286.00,661.00,147.00,11501.00
2025,7,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",411.00,44.00,25.73,0.08,0.00,0.00,18.19,5.00,1.00,1858.00,1056.00,2.00,0.00,0.00,800.00
2025,7,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,7.00,4.74,0.69,0.00,0.00,1.57,0.00,0.00,149.00,110.00,11.00,0.00,0.00,28.00
2025,7,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",629.00,101.00,46.55,0.94,0.03,0.78,52.70,1.00,0.00,3553.00,1459.00,141.00,2.00,18.00,1933.00
2025,7,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124.00,34.00,25.57,0.00,0.00,0.58,7.85,0.00,0.00,1962.00,1530.00,0.00,0.00,14.00,418.00
2025,7,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",176.00,78.00,50.82,0.00,0.00,0.54,26.64,0.00,0.00,3444.00,2175.00,0.00,0.00,22.00,1247.00
2025,7,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.00,7.00,3.63,0.00,0.00,0.00,3.37,0.00,0.00,159.00,77.00,0.00,0.00,0.00,82.00
2025,7,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",751.00,106.00,53.98,3.32,2.98,0.47,45.25,4.00,1.00,4547.00,2160.00,390.00,260.00,8.00,1729.00
2025,7,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Oakland International",79.00,14.00,6.34,0.00,0.00,0.00,7.66,0.00,0.00,762.00,219.00,0.00,0.00,0.00,543.00
2025,7,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1113.00,182.00,124.69,1.21,1.39,0.33,54.37,7.00,2.00,9704.00,7059.00,213.00,41.00,6.00,2385.00
2025,7,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",89.00,24.00,22.63,0.37,0.00,0.00,1.00,0.00,0.00,642.00,595.00,7.00,0.00,0.00,40.00
2025,7,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,10.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,303.00,238.00,0.00,0.00,0.00,65.00
2025,7,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",14.00,4.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,111.00,41.00,33.00,0.00,0.00,37.00
2025,7,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",83.00,16.00,12.59,0.00,0.00,0.44,2.97,0.00,0.00,921.00,663.00,0.00,0.00,25.00,233.00
2025,7,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",218.00,102.00,68.07,1.34,4.14,0.92,27.53,3.00,0.00,6005.00,3414.00,75.00,105.00,20.00,2391.00
2025,7,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",83.00,27.00,18.09,0.00,0.27,0.67,7.98,1.00,0.00,1672.00,1410.00,0.00,4.00,10.00,248.00
2025,7,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.00,10.00,4.89,0.00,0.00,0.00,5.11,0.00,1.00,455.00,106.00,0.00,0.00,0.00,349.00
2025,7,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.00,2.00,1.06,0.94,0.00,0.00,0.00,0.00,0.00,170.00,25.00,145.00,0.00,0.00,0.00
2025,7,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93.00,16.00,12.52,0.00,0.00,0.00,3.48,0.00,0.00,1050.00,873.00,0.00,0.00,0.00,177.00
2025,7,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",149.00,40.00,12.08,2.22,8.32,0.00,17.38,4.00,0.00,2147.00,641.00,99.00,409.00,0.00,998.00
2025,7,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",91.00,13.00,3.28,0.79,1.93,0.00,7.00,0.00,0.00,623.00,124.00,50.00,78.00,0.00,371.00
2025,7,MQ,Envoy Air,ACK,"Nantucket, MA: Nantucket Memorial",4.00,1.00,0.31,0.00,0.69,0.00,0.00,0.00,0.00,75.00,23.00,0.00,52.00,0.00,0.00
2025,7,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",61.00,18.00,7.40,1.66,1.71,0.00,7.23,2.00,0.00,1023.00,323.00,220.00,70.00,0.00,410.00
2025,7,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",27.00,3.00,1.41,0.00,0.29,0.00,1.30,0.00,0.00,149.00,54.00,0.00,7.00,0.00,88.00
2025,7,MQ,Envoy Air,ALB,"Albany, NY: Albany International",88.00,22.00,3.58,1.08,5.10,0.00,12.25,3.00,0.00,1067.00,88.00,204.00,162.00,0.00,613.00
2025,7,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",61.00,19.00,1.95,1.54,6.01,0.00,9.50,1.00,3.00,2161.00,101.00,525.00,815.00,0.00,720.00
2025,7,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",187.00,37.00,9.92,1.16,5.70,0.00,20.22,4.00,1.00,2065.00,530.00,28.00,325.00,0.00,1182.00
2025,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",57.00,8.00,3.90,0.21,1.39,0.00,2.50,0.00,1.00,427.00,164.00,14.00,31.00,0.00,218.00
2025,7,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",162.00,46.00,10.86,4.86,11.27,0.00,19.01,2.00,0.00,3479.00,491.00,1185.00,459.00,0.00,1344.00
2025,7,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",160.00,36.00,6.82,2.05,12.36,0.00,14.77,8.00,1.00,1700.00,382.00,120.00,586.00,0.00,612.00
2025,7,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",103.00,31.00,2.39,1.97,15.04,0.00,11.60,3.00,0.00,1836.00,107.00,359.00,471.00,0.00,899.00
2025,7,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",88.00,23.00,4.77,2.25,5.16,0.00,10.83,5.00,0.00,1557.00,219.00,291.00,329.00,0.00,718.00
2025,7,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",88.00,33.00,5.96,2.55,5.45,0.00,19.03,4.00,0.00,1614.00,356.00,92.00,186.00,0.00,980.00
2025,7,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",58.00,11.00,4.32,0.00,5.02,0.00,1.65,9.00,0.00,429.00,198.00,0.00,155.00,0.00,76.00
2025,7,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",62.00,17.00,2.36,0.00,0.11,0.00,14.53,0.00,0.00,790.00,87.00,0.00,7.00,0.00,696.00
2025,7,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",35.00,5.00,1.11,0.00,3.08,0.00,0.81,1.00,0.00,159.00,39.00,0.00,91.00,0.00,29.00
2025,7,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",231.00,50.00,9.21,2.51,17.47,0.00,20.81,4.00,0.00,2597.00,407.00,257.00,786.00,0.00,1147.00
2025,7,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",124.00,43.00,6.42,2.87,13.19,0.00,20.52,1.00,1.00,2543.00,255.00,299.00,495.00,0.00,1494.00
2025,7,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",93.00,31.00,3.71,3.84,8.29,0.00,15.17,0.00,0.00,1953.00,185.00,423.00,441.00,0.00,904.00
2025,7,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",124.00,33.00,6.26,3.33,7.74,0.00,15.67,2.00,1.00,1709.00,281.00,292.00,480.00,0.00,656.00
2025,7,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",107.00,28.00,6.29,2.92,13.41,0.00,5.38,0.00,1.00,1899.00,437.00,194.00,513.00,0.00,755.00
2025,7,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",31.00,6.00,0.20,0.00,3.85,0.00,1.95,0.00,0.00,199.00,5.00,0.00,125.00,0.00,69.00
2025,7,MQ,Envoy Air,BOS,"Boston, MA: Logan International",183.00,36.00,3.98,3.12,16.74,0.00,12.16,4.00,0.00,2637.00,298.00,275.00,900.00,0.00,1164.00
2025,7,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",94.00,18.00,3.92,1.56,3.00,0.00,9.52,1.00,1.00,616.00,118.00,90.00,93.00,0.00,315.00
2025,7,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",27.00,4.00,1.64,0.00,0.28,0.00,2.08,0.00,1.00,380.00,226.00,0.00,29.00,0.00,125.00
2025,7,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",47.00,10.00,2.34,0.31,2.46,0.00,4.90,0.00,0.00,539.00,185.00,28.00,93.00,0.00,233.00
2025,7,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",90.00,29.00,4.87,1.78,8.83,0.00,13.52,6.00,0.00,1695.00,190.00,236.00,473.00,0.00,796.00
2025,7,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",28.00,8.00,0.96,0.00,5.54,0.00,1.50,0.00,1.00,421.00,17.00,0.00,297.00,0.00,107.00
2025,7,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",58.00,11.00,2.69,1.49,0.80,0.00,6.02,1.00,0.00,600.00,148.00,186.00,31.00,0.00,235.00
2025,7,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",88.00,33.00,3.12,3.28,10.43,0.00,16.17,3.00,1.00,1842.00,241.00,127.00,579.00,0.00,895.00
2025,7,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",235.00,72.00,10.80,5.31,14.54,0.00,41.34,5.00,2.00,4002.00,623.00,557.00,494.00,0.00,2328.00
2025,7,MQ,Envoy Air,CLD,"Carlsbad, CA: McClellan-Palomar",61.00,10.00,3.04,0.00,0.00,0.00,6.96,0.00,0.00,718.00,184.00,0.00,0.00,0.00,534.00
2025,7,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",31.00,16.00,4.46,0.38,1.20,0.00,9.96,3.00,0.00,1116.00,236.00,57.00,84.00,0.00,739.00
2025,7,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",93.00,19.00,1.04,2.68,3.06,0.00,12.22,3.00,0.00,788.00,61.00,193.00,88.00,0.00,446.00
2025,7,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",490.00,93.00,11.89,11.20,24.59,0.00,45.33,6.00,1.00,4102.00,446.00,714.00,753.00,0.00,2189.00
2025,7,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",255.00,100.00,19.38,6.78,32.90,0.00,40.94,6.00,0.00,6953.00,1178.00,1378.00,1509.00,0.00,2888.00
2025,7,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",131.00,39.00,4.80,4.12,7.60,0.00,22.48,2.00,0.00,2663.00,255.00,703.00,363.00,0.00,1342.00
2025,7,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",143.00,45.00,9.76,2.90,10.22,0.00,22.12,1.00,0.00,2788.00,544.00,380.00,409.00,0.00,1455.00
2025,7,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",203.00,40.00,13.38,1.86,7.39,0.00,17.38,4.00,0.00,1592.00,482.00,107.00,283.00,0.00,720.00
2025,7,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",210.00,80.00,13.22,3.12,27.83,0.00,35.83,3.00,1.00,4446.00,567.00,285.00,1255.00,0.00,2339.00
2025,7,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",90.00,31.00,1.69,3.71,8.92,0.00,16.67,1.00,1.00,2371.00,66.00,595.00,380.00,0.00,1330.00
2025,7,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",482.00,82.00,13.56,5.30,31.91,0.00,31.23,60.00,3.00,4537.00,625.00,282.00,1398.00,0.00,2232.00
2025,7,MQ,Envoy Air,DEN,"Denver, CO: Denver International",14.00,6.00,0.00,0.85,4.15,0.00,1.00,0.00,1.00,594.00,0.00,113.00,405.00,0.00,76.00
2025,7,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6500.00,1492.00,281.02,126.60,392.10,5.97,686.31,138.00,23.00,102440.00,26751.00,11446.00,18024.00,197.00,46022.00
2025,7,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",56.00,10.00,4.71,0.00,0.80,0.00,4.49,0.00,0.00,350.00,125.00,0.00,34.00,0.00,191.00
2025,7,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",85.00,28.00,7.16,1.12,5.16,0.00,14.56,3.00,0.00,1779.00,310.00,203.00,204.00,0.00,1062.00
2025,7,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",130.00,32.00,4.91,1.05,12.41,0.00,13.63,2.00,0.00,1486.00,213.00,111.00,582.00,0.00,580.00
2025,7,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",134.00,34.00,8.33,2.07,7.59,0.00,16.01,2.00,2.00,1415.00,300.00,72.00,269.00,0.00,774.00
2025,7,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",146.00,49.00,11.57,2.78,11.96,0.00,22.68,3.00,0.00,2895.00,488.00,412.00,420.00,0.00,1575.00
2025,7,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",62.00,10.00,0.53,0.37,5.58,0.00,3.53,3.00,0.00,605.00,24.00,29.00,390.00,0.00,162.00
2025,7,MQ,Envoy Air,EYW,"Key West, FL: Key West International",139.00,21.00,6.65,2.37,7.36,0.00,4.62,0.00,0.00,833.00,265.00,95.00,239.00,0.00,234.00
2025,7,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",177.00,39.00,8.69,2.53,12.78,0.00,15.00,1.00,0.00,2418.00,397.00,489.00,552.00,0.00,980.00
2025,7,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",27.00,7.00,1.26,0.00,4.00,0.00,1.74,0.00,0.00,212.00,33.00,0.00,93.00,0.00,86.00
